year,material,commodity,origin_region,destination_region,weight_0_1
2007,zinc,scrap,EU27,China,0.1400702424090309
2007,zinc,scrap,EU27,EU27,0.6679161322559719
2007,zinc,scrap,EU27,RoW,0.19201362533499727
2007,zinc,scrap,RoW,China,0.14438874145692868
2007,zinc,scrap,RoW,EU27,0.1251673135115584
2007,zinc,scrap,RoW,RoW,0.7304439450315129
2008,nickel,concentrates,China,China,0.0
2008,nickel,concentrates,China,EU27,0.04507051243471677
2008,nickel,concentrates,China,RoW,0.9549294875652832
2008,nickel,concentrates,EU27,China,0.758965528038985
2008,nickel,concentrates,EU27,EU27,0.03300532044505958
2008,nickel,concentrates,EU27,RoW,0.20802915151595533
2008,nickel,concentrates,RoW,China,0.4905149635069445
2008,nickel,concentrates,RoW,EU27,0.028566952442675903
2008,nickel,concentrates,RoW,RoW,0.48091808405037967
2008,nickel,refined_metal,China,China,0.0
2008,nickel,refined_metal,China,EU27,0.04491468303611588
2008,nickel,refined_metal,China,RoW,0.9550853169638841
2008,nickel,refined_metal,EU27,China,0.03730221778017311
2008,nickel,refined_metal,EU27,EU27,0.6545203227657188
2008,nickel,refined_metal,EU27,RoW,0.3081774594541082
2008,nickel,refined_metal,RoW,China,0.1131890555808605
2008,nickel,refined_metal,RoW,EU27,0.3550345472103174
2008,nickel,refined_metal,RoW,RoW,0.5317763972088221
2008,nickel,scrap,China,China,0.0
2008,nickel,scrap,China,EU27,0.027339373302378664
2008,nickel,scrap,China,RoW,0.9726606266976213
2008,nickel,scrap,EU27,China,0.023825842571622374
2008,nickel,scrap,EU27,EU27,0.7124589145271468
2008,nickel,scrap,EU27,RoW,0.2637152429012308
2008,nickel,scrap,RoW,China,0.10816362065936554
2008,nickel,scrap,RoW,EU27,0.2828453878971634
2008,nickel,scrap,RoW,RoW,0.6089909914434711
2008,tin,concentrates,China,China,0.0
2008,tin,concentrates,China,EU27,0.0033939482824128543
2008,tin,concentrates,China,RoW,0.9966060517175871
2008,tin,concentrates,EU27,China,0.06943800872010655
2008,tin,concentrates,EU27,EU27,0.2260585060947092
2008,tin,concentrates,EU27,RoW,0.7045034851851842
2008,tin,concentrates,RoW,China,0.1663233371071751
2008,tin,concentrates,RoW,EU27,0.08008632039895136
2008,tin,concentrates,RoW,RoW,0.7535903424938736
2008,tin,refined_metal,China,China,0.0
2008,tin,refined_metal,China,EU27,0.10590284770185115
2008,tin,refined_metal,China,RoW,0.8940971522981488
2008,tin,refined_metal,EU27,China,0.004906095732889415
2008,tin,refined_metal,EU27,EU27,0.6032253120538157
2008,tin,refined_metal,EU27,RoW,0.3918685922132948
2008,tin,refined_metal,RoW,China,0.055366809842737036
2008,tin,refined_metal,RoW,EU27,0.21501626780521657
2008,tin,refined_metal,RoW,RoW,0.7296169223520464
2008,tin,scrap,China,China,0.0
2008,tin,scrap,China,EU27,0.0
2008,tin,scrap,China,RoW,1.0
2008,tin,scrap,EU27,China,1.8898536591819017e-05
2008,tin,scrap,EU27,EU27,0.8459862439824138
2008,tin,scrap,EU27,RoW,0.1539948574809943
2008,tin,scrap,RoW,China,0.24726816005332145
2008,tin,scrap,RoW,EU27,0.07073329675863896
2008,tin,scrap,RoW,RoW,0.6819985431880397
2008,zinc,concentrates,China,China,0.0
2008,zinc,concentrates,China,EU27,0.11878332725661499
2008,zinc,concentrates,China,RoW,0.8812166727433851
2008,zinc,concentrates,EU27,China,0.011526433319990823
2008,zinc,concentrates,EU27,EU27,0.8448576658523722
2008,zinc,concentrates,EU27,RoW,0.14361590082763692
2008,zinc,concentrates,RoW,China,0.2060612565933547
2008,zinc,concentrates,RoW,EU27,0.3159450037334431
2008,zinc,concentrates,RoW,RoW,0.4779937396732022
2008,zinc,refined_metal,China,China,0.0
2008,zinc,refined_metal,China,EU27,0.14633343938928312
2008,zinc,refined_metal,China,RoW,0.853666560610717
2008,zinc,refined_metal,EU27,China,0.0025221677700069125
2008,zinc,refined_metal,EU27,EU27,0.8357457136044387
2008,zinc,refined_metal,EU27,RoW,0.1617321186255544
2008,zinc,refined_metal,RoW,China,0.07719292060884336
2008,zinc,refined_metal,RoW,EU27,0.19866628274309014
2008,zinc,refined_metal,RoW,RoW,0.7241407966480665
2008,zinc,scrap,China,China,0.0
2008,zinc,scrap,China,EU27,0.00048733787706419597
2008,zinc,scrap,China,RoW,0.9995126621229358
2008,zinc,scrap,EU27,China,0.13951762474211263
2008,zinc,scrap,EU27,EU27,0.6773629247364871
2008,zinc,scrap,EU27,RoW,0.18311945052140038
2008,zinc,scrap,RoW,China,0.16833361599181015
2008,zinc,scrap,RoW,EU27,0.11519933655432986
2008,zinc,scrap,RoW,RoW,0.71646704745386
2009,nickel,concentrates,China,China,0.0
2009,nickel,concentrates,China,EU27,0.01482963942590118
2009,nickel,concentrates,China,RoW,0.9851703605740988
2009,nickel,concentrates,EU27,China,0.7294964478264477
2009,nickel,concentrates,EU27,EU27,0.025155413676752652
2009,nickel,concentrates,EU27,RoW,0.24534813849679957
2009,nickel,concentrates,RoW,China,0.5829532473747768
2009,nickel,concentrates,RoW,EU27,0.03240933283763371
2009,nickel,concentrates,RoW,RoW,0.3846374197875894
2009,nickel,refined_metal,China,China,0.0
2009,nickel,refined_metal,China,EU27,0.043897533952022255
2009,nickel,refined_metal,China,RoW,0.9561024660479778
2009,nickel,refined_metal,EU27,China,0.03884104167062623
2009,nickel,refined_metal,EU27,EU27,0.6225082388732217
2009,nickel,refined_metal,EU27,RoW,0.33865071945615216
2009,nickel,refined_metal,RoW,China,0.1438096234966119
2009,nickel,refined_metal,RoW,EU27,0.3438573249871863
2009,nickel,refined_metal,RoW,RoW,0.5123330515162018
2009,nickel,scrap,China,China,0.0
2009,nickel,scrap,China,EU27,0.011363968203723
2009,nickel,scrap,China,RoW,0.988636031796277
2009,nickel,scrap,EU27,China,0.01878549825601467
2009,nickel,scrap,EU27,EU27,0.6871247991285898
2009,nickel,scrap,EU27,RoW,0.2940897026153955
2009,nickel,scrap,RoW,China,0.03869534252174165
2009,nickel,scrap,RoW,EU27,0.2957791310227069
2009,nickel,scrap,RoW,RoW,0.6655255264555515
2009,tin,concentrates,China,China,0.0
2009,tin,concentrates,China,EU27,0.0039428640330890575
2009,tin,concentrates,China,RoW,0.996057135966911
2009,tin,concentrates,EU27,China,0.0372310595316323
2009,tin,concentrates,EU27,EU27,0.1546265639614893
2009,tin,concentrates,EU27,RoW,0.8081423765068784
2009,tin,concentrates,RoW,China,0.21190540322182547
2009,tin,concentrates,RoW,EU27,0.06544853933071478
2009,tin,concentrates,RoW,RoW,0.7226460574474597
2009,tin,refined_metal,China,China,0.0
2009,tin,refined_metal,China,EU27,0.1255041598241822
2009,tin,refined_metal,China,RoW,0.8744958401758178
2009,tin,refined_metal,EU27,China,0.004099717934217432
2009,tin,refined_metal,EU27,EU27,0.6172815639255128
2009,tin,refined_metal,EU27,RoW,0.3786187181402698
2009,tin,refined_metal,RoW,China,0.06688093776723043
2009,tin,refined_metal,RoW,EU27,0.18297605155592755
2009,tin,refined_metal,RoW,RoW,0.7501430106768421
2009,tin,scrap,China,China,0.0
2009,tin,scrap,China,EU27,9.957454809041238e-05
2009,tin,scrap,China,RoW,0.9999004254519096
2009,tin,scrap,EU27,China,1.8898536591819017e-05
2009,tin,scrap,EU27,EU27,0.8698993010110435
2009,tin,scrap,EU27,RoW,0.13008180045236462
2009,tin,scrap,RoW,China,0.14130131698222823
2009,tin,scrap,RoW,EU27,0.05928094087972837
2009,tin,scrap,RoW,RoW,0.7994177421380435
2009,zinc,concentrates,China,China,0.0
2009,zinc,concentrates,China,EU27,0.07638591095043072
2009,zinc,concentrates,China,RoW,0.9236140890495693
2009,zinc,concentrates,EU27,China,0.06123584264966062
2009,zinc,concentrates,EU27,EU27,0.8031095313336323
2009,zinc,concentrates,EU27,RoW,0.13565462601670705
2009,zinc,concentrates,RoW,China,0.3018115497282476
2009,zinc,concentrates,RoW,EU27,0.25790981261042517
2009,zinc,concentrates,RoW,RoW,0.4402786376613272
2009,zinc,refined_metal,China,China,0.0
2009,zinc,refined_metal,China,EU27,0.08878212210406394
2009,zinc,refined_metal,China,RoW,0.9112178778959361
2009,zinc,refined_metal,EU27,China,0.002809786135931202
2009,zinc,refined_metal,EU27,EU27,0.8240072455370209
2009,zinc,refined_metal,EU27,RoW,0.17318296832704796
2009,zinc,refined_metal,RoW,China,0.10815882336607048
2009,zinc,refined_metal,RoW,EU27,0.18355879418576967
2009,zinc,refined_metal,RoW,RoW,0.7082823824481599
2009,zinc,scrap,China,China,0.0
2009,zinc,scrap,China,EU27,0.005335596984936446
2009,zinc,scrap,China,RoW,0.9946644030150636
2009,zinc,scrap,EU27,China,0.14945201831238772
2009,zinc,scrap,EU27,EU27,0.6782634927467659
2009,zinc,scrap,EU27,RoW,0.17228448894084653
2009,zinc,scrap,RoW,China,0.17388176394400984
2009,zinc,scrap,RoW,EU27,0.127551401067651
2009,zinc,scrap,RoW,RoW,0.6985668349883392
2010,nickel,concentrates,China,China,0.0
2010,nickel,concentrates,China,EU27,0.0005975296822442751
2010,nickel,concentrates,China,RoW,0.9994024703177556
2010,nickel,concentrates,EU27,China,0.6618008090798605
2010,nickel,concentrates,EU27,EU27,0.06581143566523089
2010,nickel,concentrates,EU27,RoW,0.2723877552549087
2010,nickel,concentrates,RoW,China,0.5940672820405224
2010,nickel,concentrates,RoW,EU27,0.03026412050861341
2010,nickel,concentrates,RoW,RoW,0.37566859745086423
2010,nickel,refined_metal,China,China,0.0
2010,nickel,refined_metal,China,EU27,0.09258128470328988
2010,nickel,refined_metal,China,RoW,0.9074187152967101
2010,nickel,refined_metal,EU27,China,0.0464689008192272
2010,nickel,refined_metal,EU27,EU27,0.6515347897136735
2010,nickel,refined_metal,EU27,RoW,0.3019963094670993
2010,nickel,refined_metal,RoW,China,0.15962900550519754
2010,nickel,refined_metal,RoW,EU27,0.33274253160292533
2010,nickel,refined_metal,RoW,RoW,0.5076284628918772
2010,nickel,scrap,China,China,0.0
2010,nickel,scrap,China,EU27,0.003759383593936135
2010,nickel,scrap,China,RoW,0.9962406164060639
2010,nickel,scrap,EU27,China,0.007865799816457998
2010,nickel,scrap,EU27,EU27,0.6931951249229543
2010,nickel,scrap,EU27,RoW,0.29893907526058777
2010,nickel,scrap,RoW,China,0.07305617647156241
2010,nickel,scrap,RoW,EU27,0.26782455426892215
2010,nickel,scrap,RoW,RoW,0.6591192692595154
2010,tin,concentrates,China,China,0.0
2010,tin,concentrates,China,EU27,0.004464855007696723
2010,tin,concentrates,China,RoW,0.9955351449923032
2010,tin,concentrates,EU27,China,0.03472639469610899
2010,tin,concentrates,EU27,EU27,0.19312052430871018
2010,tin,concentrates,EU27,RoW,0.7721530809951808
2010,tin,concentrates,RoW,China,0.20905020272256986
2010,tin,concentrates,RoW,EU27,0.057867159503065764
2010,tin,concentrates,RoW,RoW,0.7330826377743644
2010,tin,refined_metal,China,China,0.0
2010,tin,refined_metal,China,EU27,0.09165521131923637
2010,tin,refined_metal,China,RoW,0.9083447886807636
2010,tin,refined_metal,EU27,China,0.004161101329846943
2010,tin,refined_metal,EU27,EU27,0.6732968735145738
2010,tin,refined_metal,EU27,RoW,0.3225420251555792
2010,tin,refined_metal,RoW,China,0.06708298582832152
2010,tin,refined_metal,RoW,EU27,0.1714758087203073
2010,tin,refined_metal,RoW,RoW,0.7614412054513712
2010,tin,scrap,China,China,0.0
2010,tin,scrap,China,EU27,0.00018917515813711907
2010,tin,scrap,China,RoW,0.9998108248418629
2010,tin,scrap,EU27,China,0.00030616460382148483
2010,tin,scrap,EU27,EU27,0.8835772427958736
2010,tin,scrap,EU27,RoW,0.11611659260030488
2010,tin,scrap,RoW,China,0.07500968213458654
2010,tin,scrap,RoW,EU27,0.06276529464904104
2010,tin,scrap,RoW,RoW,0.8622250232163725
2010,zinc,concentrates,China,China,0.0
2010,zinc,concentrates,China,EU27,0.03877018317267802
2010,zinc,concentrates,China,RoW,0.961229816827322
2010,zinc,concentrates,EU27,China,0.07183850242364873
2010,zinc,concentrates,EU27,EU27,0.8050713898387931
2010,zinc,concentrates,EU27,RoW,0.12309010773755814
2010,zinc,concentrates,RoW,China,0.3336146097631474
2010,zinc,concentrates,RoW,EU27,0.2419641318944273
2010,zinc,concentrates,RoW,RoW,0.42442125834242533
2010,zinc,refined_metal,China,China,0.0
2010,zinc,refined_metal,China,EU27,0.04405200324647269
2010,zinc,refined_metal,China,RoW,0.9559479967535274
2010,zinc,refined_metal,EU27,China,0.004567130588082765
2010,zinc,refined_metal,EU27,EU27,0.8230041085342715
2010,zinc,refined_metal,EU27,RoW,0.17242876087764572
2010,zinc,refined_metal,RoW,China,0.13175072140692848
2010,zinc,refined_metal,RoW,EU27,0.1704092340010588
2010,zinc,refined_metal,RoW,RoW,0.6978400445920127
2010,zinc,scrap,China,China,0.0
2010,zinc,scrap,China,EU27,0.007222960686167512
2010,zinc,scrap,China,RoW,0.9927770393138325
2010,zinc,scrap,EU27,China,0.15763577211428753
2010,zinc,scrap,EU27,EU27,0.6814226000873822
2010,zinc,scrap,EU27,RoW,0.16094162779833032
2010,zinc,scrap,RoW,China,0.1699016853168637
2010,zinc,scrap,RoW,EU27,0.10878304311701427
2010,zinc,scrap,RoW,RoW,0.7213152715661221
2011,nickel,concentrates,China,China,0.0
2011,nickel,concentrates,China,EU27,0.010786165472058294
2011,nickel,concentrates,China,RoW,0.9892138345279418
2011,nickel,concentrates,EU27,China,0.5425020959917246
2011,nickel,concentrates,EU27,EU27,0.16826228080898342
2011,nickel,concentrates,EU27,RoW,0.289235623199292
2011,nickel,concentrates,RoW,China,0.6842966526903997
2011,nickel,concentrates,RoW,EU27,0.02431626977023719
2011,nickel,concentrates,RoW,RoW,0.29138707753936316
2011,nickel,refined_metal,China,China,0.0
2011,nickel,refined_metal,China,EU27,0.10262870737877412
2011,nickel,refined_metal,China,RoW,0.897371292621226
2011,nickel,refined_metal,EU27,China,0.05073040693542304
2011,nickel,refined_metal,EU27,EU27,0.6398173859621076
2011,nickel,refined_metal,EU27,RoW,0.3094522071024693
2011,nickel,refined_metal,RoW,China,0.17476711849263044
2011,nickel,refined_metal,RoW,EU27,0.29434984016202137
2011,nickel,refined_metal,RoW,RoW,0.5308830413453482
2011,nickel,scrap,China,China,0.0
2011,nickel,scrap,China,EU27,0.0007935454098212533
2011,nickel,scrap,China,RoW,0.9992064545901788
2011,nickel,scrap,EU27,China,0.005349552699347145
2011,nickel,scrap,EU27,EU27,0.6818787004012395
2011,nickel,scrap,EU27,RoW,0.3127717468994134
2011,nickel,scrap,RoW,China,0.06997207602161996
2011,nickel,scrap,RoW,EU27,0.25952806520700805
2011,nickel,scrap,RoW,RoW,0.6704998587713721
2011,tin,concentrates,China,China,0.0
2011,tin,concentrates,China,EU27,0.0041317373840345055
2011,tin,concentrates,China,RoW,0.9958682626159655
2011,tin,concentrates,EU27,China,0.00571376764462098
2011,tin,concentrates,EU27,EU27,0.26861338744022595
2011,tin,concentrates,EU27,RoW,0.725672844915153
2011,tin,concentrates,RoW,China,0.300482341789032
2011,tin,concentrates,RoW,EU27,0.049013258718392606
2011,tin,concentrates,RoW,RoW,0.6505043994925754
2011,tin,refined_metal,China,China,0.0
2011,tin,refined_metal,China,EU27,0.14465539022297064
2011,tin,refined_metal,China,RoW,0.8553446097770294
2011,tin,refined_metal,EU27,China,0.002804913363191644
2011,tin,refined_metal,EU27,EU27,0.6980903723684638
2011,tin,refined_metal,EU27,RoW,0.29910471426834456
2011,tin,refined_metal,RoW,China,0.07341752084174573
2011,tin,refined_metal,RoW,EU27,0.16680502301690314
2011,tin,refined_metal,RoW,RoW,0.7597774561413511
2011,tin,scrap,China,China,0.0
2011,tin,scrap,China,EU27,0.0005083409125465283
2011,tin,scrap,China,RoW,0.9994916590874535
2011,tin,scrap,EU27,China,0.0002872660672296658
2011,tin,scrap,EU27,EU27,0.9252972564035721
2011,tin,scrap,EU27,RoW,0.07441547752919828
2011,tin,scrap,RoW,China,0.04247974705975372
2011,tin,scrap,RoW,EU27,0.05244527276077723
2011,tin,scrap,RoW,RoW,0.9050749801794691
2011,zinc,concentrates,China,China,0.0
2011,zinc,concentrates,China,EU27,0.040586081075357876
2011,zinc,concentrates,China,RoW,0.9594139189246421
2011,zinc,concentrates,EU27,China,0.09954468112120617
2011,zinc,concentrates,EU27,EU27,0.764476203283503
2011,zinc,concentrates,EU27,RoW,0.13597911559529094
2011,zinc,concentrates,RoW,China,0.3477355749391203
2011,zinc,concentrates,RoW,EU27,0.23944611478317634
2011,zinc,concentrates,RoW,RoW,0.4128183102777034
2011,zinc,refined_metal,China,China,0.0
2011,zinc,refined_metal,China,EU27,0.0488726987911808
2011,zinc,refined_metal,China,RoW,0.9511273012088193
2011,zinc,refined_metal,EU27,China,0.006427738397891455
2011,zinc,refined_metal,EU27,EU27,0.8213499373115352
2011,zinc,refined_metal,EU27,RoW,0.1722223242905734
2011,zinc,refined_metal,RoW,China,0.15556788461905366
2011,zinc,refined_metal,RoW,EU27,0.16721105382050683
2011,zinc,refined_metal,RoW,RoW,0.6772210615604396
2011,zinc,scrap,China,China,0.0
2011,zinc,scrap,China,EU27,0.017175392951409008
2011,zinc,scrap,China,RoW,0.982824607048591
2011,zinc,scrap,EU27,China,0.14925996072810674
2011,zinc,scrap,EU27,EU27,0.6986206416578639
2011,zinc,scrap,EU27,RoW,0.15211939761402954
2011,zinc,scrap,RoW,China,0.16679941765322145
2011,zinc,scrap,RoW,EU27,0.11013786528967019
2011,zinc,scrap,RoW,RoW,0.7230627170571085
2012,nickel,concentrates,China,China,0.0
2012,nickel,concentrates,China,EU27,0.01538091572515717
2012,nickel,concentrates,China,RoW,0.9846190842748429
2012,nickel,concentrates,EU27,China,0.5849579458342486
2012,nickel,concentrates,EU27,EU27,0.2319741296362565
2012,nickel,concentrates,EU27,RoW,0.1830679245294949
2012,nickel,concentrates,RoW,China,0.7540601906428858
2012,nickel,concentrates,RoW,EU27,0.018460010177915452
2012,nickel,concentrates,RoW,RoW,0.22747979917919883
2012,nickel,refined_metal,China,China,0.0
2012,nickel,refined_metal,China,EU27,0.1430121134215501
2012,nickel,refined_metal,China,RoW,0.8569878865784499
2012,nickel,refined_metal,EU27,China,0.04631092105185461
2012,nickel,refined_metal,EU27,EU27,0.6407563619733216
2012,nickel,refined_metal,EU27,RoW,0.31293271697482383
2012,nickel,refined_metal,RoW,China,0.17030135586947193
2012,nickel,refined_metal,RoW,EU27,0.27285172526978185
2012,nickel,refined_metal,RoW,RoW,0.5568469188607462
2012,nickel,scrap,China,China,0.0
2012,nickel,scrap,China,EU27,0.007991720490756372
2012,nickel,scrap,China,RoW,0.9920082795092436
2012,nickel,scrap,EU27,China,0.003749802787994945
2012,nickel,scrap,EU27,EU27,0.6605768407467215
2012,nickel,scrap,EU27,RoW,0.33567335646528357
2012,nickel,scrap,RoW,China,0.05918046647485428
2012,nickel,scrap,RoW,EU27,0.24631494569992643
2012,nickel,scrap,RoW,RoW,0.6945045878252193
2012,tin,concentrates,China,China,0.0
2012,tin,concentrates,China,EU27,0.000659720767633614
2012,tin,concentrates,China,RoW,0.9993402792323663
2012,tin,concentrates,EU27,China,0.0028374959706231246
2012,tin,concentrates,EU27,EU27,0.2387011135065862
2012,tin,concentrates,EU27,RoW,0.7584613905227906
2012,tin,concentrates,RoW,China,0.365581768703865
2012,tin,concentrates,RoW,EU27,0.05681089623545477
2012,tin,concentrates,RoW,RoW,0.5776073350606803
2012,tin,refined_metal,China,China,0.0
2012,tin,refined_metal,China,EU27,0.11987001646493319
2012,tin,refined_metal,China,RoW,0.8801299835350668
2012,tin,refined_metal,EU27,China,0.0023849097091601344
2012,tin,refined_metal,EU27,EU27,0.7199770207359677
2012,tin,refined_metal,EU27,RoW,0.2776380695548722
2012,tin,refined_metal,RoW,China,0.0745720573855287
2012,tin,refined_metal,RoW,EU27,0.17411853944265188
2012,tin,refined_metal,RoW,RoW,0.7513094031718195
2012,tin,scrap,China,China,0.0
2012,tin,scrap,China,EU27,0.0008174296781666394
2012,tin,scrap,China,RoW,0.9991825703218333
2012,tin,scrap,EU27,China,0.00028726606722966584
2012,tin,scrap,EU27,EU27,0.9331037116620743
2012,tin,scrap,EU27,RoW,0.06660902227069612
2012,tin,scrap,RoW,China,0.02033897839191885
2012,tin,scrap,RoW,EU27,0.07040566819385717
2012,tin,scrap,RoW,RoW,0.909255353414224
2012,zinc,concentrates,China,China,0.0
2012,zinc,concentrates,China,EU27,0.0596439795904068
2012,zinc,concentrates,China,RoW,0.9403560204095932
2012,zinc,concentrates,EU27,China,0.07790434502263394
2012,zinc,concentrates,EU27,EU27,0.7694670578396142
2012,zinc,concentrates,EU27,RoW,0.15262859713775168
2012,zinc,concentrates,RoW,China,0.28835408477330765
2012,zinc,concentrates,RoW,EU27,0.27080012573996853
2012,zinc,concentrates,RoW,RoW,0.44084578948672376
2012,zinc,refined_metal,China,China,0.0
2012,zinc,refined_metal,China,EU27,0.049039690812670254
2012,zinc,refined_metal,China,RoW,0.9509603091873298
2012,zinc,refined_metal,EU27,China,0.017253723459277403
2012,zinc,refined_metal,EU27,EU27,0.8199301421185573
2012,zinc,refined_metal,EU27,RoW,0.16281613442216528
2012,zinc,refined_metal,RoW,China,0.14797173987223797
2012,zinc,refined_metal,RoW,EU27,0.1786263885980682
2012,zinc,refined_metal,RoW,RoW,0.6734018715296939
2012,zinc,scrap,China,China,0.0
2012,zinc,scrap,China,EU27,0.04752156684503799
2012,zinc,scrap,China,RoW,0.952478433154962
2012,zinc,scrap,EU27,China,0.13777647429973347
2012,zinc,scrap,EU27,EU27,0.7218313650842808
2012,zinc,scrap,EU27,RoW,0.14039216061598572
2012,zinc,scrap,RoW,China,0.1841851669632539
2012,zinc,scrap,RoW,EU27,0.12359582544640114
2012,zinc,scrap,RoW,RoW,0.692219007590345
2013,nickel,concentrates,China,China,0.0
2013,nickel,concentrates,China,EU27,0.017491130184867722
2013,nickel,concentrates,China,RoW,0.9825088698151322
2013,nickel,concentrates,EU27,China,0.5550386920725214
2013,nickel,concentrates,EU27,EU27,0.19298461795096936
2013,nickel,concentrates,EU27,RoW,0.2519766899765091
2013,nickel,concentrates,RoW,China,0.8065856066046373
2013,nickel,concentrates,RoW,EU27,0.013262594114410211
2013,nickel,concentrates,RoW,RoW,0.18015179928095246
2013,nickel,refined_metal,China,China,0.0
2013,nickel,refined_metal,China,EU27,0.17466537401856738
2013,nickel,refined_metal,China,RoW,0.8253346259814326
2013,nickel,refined_metal,EU27,China,0.03686253210168393
2013,nickel,refined_metal,EU27,EU27,0.6169371885644933
2013,nickel,refined_metal,EU27,RoW,0.3462002793338228
2013,nickel,refined_metal,RoW,China,0.19213893601870338
2013,nickel,refined_metal,RoW,EU27,0.23231455529342038
2013,nickel,refined_metal,RoW,RoW,0.5755465086878763
2013,nickel,scrap,China,China,0.0
2013,nickel,scrap,China,EU27,0.009445894570512833
2013,nickel,scrap,China,RoW,0.9905541054294872
2013,nickel,scrap,EU27,China,0.003432394135773904
2013,nickel,scrap,EU27,EU27,0.6377134547078298
2013,nickel,scrap,EU27,RoW,0.3588541511563963
2013,nickel,scrap,RoW,China,0.021282670997761124
2013,nickel,scrap,RoW,EU27,0.22371011219455494
2013,nickel,scrap,RoW,RoW,0.7550072168076839
2013,tin,concentrates,China,China,0.0
2013,tin,concentrates,China,EU27,0.00015516216746741787
2013,tin,concentrates,China,RoW,0.9998448378325326
2013,tin,concentrates,EU27,China,3.97185830070542e-06
2013,tin,concentrates,EU27,EU27,0.26500807154393996
2013,tin,concentrates,EU27,RoW,0.7349879565977594
2013,tin,concentrates,RoW,China,0.32622455016537577
2013,tin,concentrates,RoW,EU27,0.059147693578052635
2013,tin,concentrates,RoW,RoW,0.6146277562565716
2013,tin,refined_metal,China,China,0.0
2013,tin,refined_metal,China,EU27,0.13851548199284808
2013,tin,refined_metal,China,RoW,0.861484518007152
2013,tin,refined_metal,EU27,China,0.0021697461994506844
2013,tin,refined_metal,EU27,EU27,0.75532296190042
2013,tin,refined_metal,EU27,RoW,0.24250729190012937
2013,tin,refined_metal,RoW,China,0.07194747333625968
2013,tin,refined_metal,RoW,EU27,0.1754697571484206
2013,tin,refined_metal,RoW,RoW,0.7525827695153198
2013,tin,scrap,China,China,0.0
2013,tin,scrap,China,EU27,0.0007909849548930277
2013,tin,scrap,China,RoW,0.999209015045107
2013,tin,scrap,EU27,China,0.0008217427652562559
2013,tin,scrap,EU27,EU27,0.9604350973988746
2013,tin,scrap,EU27,RoW,0.038743159835869206
2013,tin,scrap,RoW,China,0.010251967374185591
2013,tin,scrap,RoW,EU27,0.06581854771657861
2013,tin,scrap,RoW,RoW,0.9239294849092358
2013,zinc,concentrates,China,China,0.0
2013,zinc,concentrates,China,EU27,0.06443565535464235
2013,zinc,concentrates,China,RoW,0.9355643446453576
2013,zinc,concentrates,EU27,China,0.08549641022082348
2013,zinc,concentrates,EU27,EU27,0.7565330015233198
2013,zinc,concentrates,EU27,RoW,0.1579705882558567
2013,zinc,concentrates,RoW,China,0.25205194440773004
2013,zinc,concentrates,RoW,EU27,0.268940678778045
2013,zinc,concentrates,RoW,RoW,0.4790073768142249
2013,zinc,refined_metal,China,China,0.0
2013,zinc,refined_metal,China,EU27,0.05743395615171152
2013,zinc,refined_metal,China,RoW,0.9425660438482885
2013,zinc,refined_metal,EU27,China,0.04700105407521279
2013,zinc,refined_metal,EU27,EU27,0.7894074962513576
2013,zinc,refined_metal,EU27,RoW,0.16359144967342956
2013,zinc,refined_metal,RoW,China,0.15839620808790608
2013,zinc,refined_metal,RoW,EU27,0.1480755525103782
2013,zinc,refined_metal,RoW,RoW,0.6935282394017158
2013,zinc,scrap,China,China,0.0
2013,zinc,scrap,China,EU27,0.09547842944031752
2013,zinc,scrap,China,RoW,0.9045215705596825
2013,zinc,scrap,EU27,China,0.11713364125421284
2013,zinc,scrap,EU27,EU27,0.7529257127455145
2013,zinc,scrap,EU27,RoW,0.12994064600027264
2013,zinc,scrap,RoW,China,0.1802645439589228
2013,zinc,scrap,RoW,EU27,0.14317479764575722
2013,zinc,scrap,RoW,RoW,0.67656065839532
2014,nickel,concentrates,China,China,0.0
2014,nickel,concentrates,China,EU27,0.030983139556000423
2014,nickel,concentrates,China,RoW,0.9690168604439996
2014,nickel,concentrates,EU27,China,0.6431362945462583
2014,nickel,concentrates,EU27,EU27,0.10512765123700203
2014,nickel,concentrates,EU27,RoW,0.2517360542167397
2014,nickel,concentrates,RoW,China,0.7968540398466128
2014,nickel,concentrates,RoW,EU27,0.01669775714638717
2014,nickel,concentrates,RoW,RoW,0.18644820300700005
2014,nickel,refined_metal,China,China,0.0
2014,nickel,refined_metal,China,EU27,0.18026042656755115
2014,nickel,refined_metal,China,RoW,0.8197395734324489
2014,nickel,refined_metal,EU27,China,0.034451418604834395
2014,nickel,refined_metal,EU27,EU27,0.6011728867880842
2014,nickel,refined_metal,EU27,RoW,0.36437569460708147
2014,nickel,refined_metal,RoW,China,0.20801963287125733
2014,nickel,refined_metal,RoW,EU27,0.20671011357131408
2014,nickel,refined_metal,RoW,RoW,0.5852702535574287
2014,nickel,scrap,China,China,0.0
2014,nickel,scrap,China,EU27,0.026042599508111764
2014,nickel,scrap,China,RoW,0.9739574004918883
2014,nickel,scrap,EU27,China,0.0006535059773369183
2014,nickel,scrap,EU27,EU27,0.6296633414340664
2014,nickel,scrap,EU27,RoW,0.36968315258859663
2014,nickel,scrap,RoW,China,0.015828943628160175
2014,nickel,scrap,RoW,EU27,0.18810751778913182
2014,nickel,scrap,RoW,RoW,0.796063538582708
2014,tin,concentrates,China,China,0.0
2014,tin,concentrates,China,EU27,0.0012471964226453203
